file,rate,total_requests,concurrent_connections,request_rate,reply_rate_avg,reply_rate_stdev,reply_samples,total_size,200_statuses,net_io
test_freq_0.05_per_day_synckit.txt,279,13343,1020,221.9,222.0,148.8,12,55657.0,13284,12077.8 KB/s
test_freq_0.05_per_day_synckit.txt,159,17380,77,275.9,276.3,7.3,12,55825.0,17380,15078.8 KB/s
test_freq_0.05_per_day_synckit.txt,219,16514,1020,237.8,253.1,133.3,13,55834.0,16514,12998.9 KB/s
test_freq_0.05_per_day_synckit.txt,249,14656,1020,218.2,225.4,146.3,13,55831.0,14654,11925.3 KB/s
test_freq_0.05_per_day_synckit.txt,234,15614,1020,233.8,240.0,142.0,13,55794.0,15614,12773.6 KB/s
test_freq_0.05_per_day_synckit.txt,241,15217,1020,232.6,234.0,144.9,13,55846.0,15217,12717.5 KB/s
test_freq_0.05_per_day_synckit.txt,237,14758,1020,223.4,226.8,135.3,13,55853.0,14758,12218.2 KB/s
test_freq_0.05_per_day_synckit.txt,235,15657,1020,235.3,240.5,143.6,13,55837.0,15657,12862.7 KB/s
test_freq_24_per_day_tokyo.txt,520,5259,1020,111.8,113.2,102.6,9,64206.0,4676,6831.9 KB/s
test_freq_24_per_day_tokyo.txt,279,8333,1020,138.5,138.9,86.7,12,70269.0,8333,9526.3 KB/s
test_freq_24_per_day_tokyo.txt,159,11692,108,185.7,184.7,14.2,12,70360.0,11692,12788.3 KB/s
test_freq_24_per_day_tokyo.txt,219,10245,1020,147.2,156.8,74.6,13,70360.0,10243,10132.8 KB/s
test_freq_24_per_day_tokyo.txt,189,11692,910,152.2,155.7,81.3,15,70360.0,11692,10481.6 KB/s
test_freq_24_per_day_tokyo.txt,174,11692,90,201.9,201.6,5.1,11,70360.0,11692,13904.9 KB/s
test_freq_24_per_day_tokyo.txt,181,11692,516,147.5,155.8,82.4,15,70360.0,11692,10156.4 KB/s
test_freq_24_per_day_tokyo.txt,177,11692,285,153.8,155.9,82.2,15,70360.0,11692,10592.6 KB/s
test_freq_24_per_day_tokyo.txt,175,11692,145,201.4,201.5,3.1,11,70360.0,11692,13870.3 KB/s
test_freq_0.25_per_day_tokyo.txt,520,6664,1020,138.8,141.6,132.6,9,52712.0,6283,6998.4 KB/s
test_freq_0.25_per_day_tokyo.txt,279,11723,1020,183.3,195.2,131.2,12,54629.0,11693,9795.6 KB/s
test_freq_0.25_per_day_tokyo.txt,159,14628,107,232.1,232.0,9.0,12,54737.0,14628,12436.0 KB/s
test_freq_0.25_per_day_tokyo.txt,219,14203,1020,204.1,217.9,112.6,13,54749.0,14203,10937.5 KB/s
test_freq_0.25_per_day_tokyo.txt,189,14628,109,276.1,275.9,7.7,10,54737.0,14628,14793.6 KB/s
test_freq_0.25_per_day_tokyo.txt,204,14628,501,202.0,208.9,126.7,14,54737.0,14628,10822.5 KB/s
test_freq_0.25_per_day_tokyo.txt,211,14628,730,204.8,208.9,128.1,14,54737.0,14628,10974.0 KB/s
test_freq_0.25_per_day_tokyo.txt,207,14628,728,203.5,208.9,122.7,14,54726.0,14626,10901.4 KB/s
test_freq_0.25_per_day_tokyo.txt,205,14628,449,202.0,208.9,129.5,14,54737.0,14628,10822.7 KB/s
test_freq_0.05_per_day_tokyo.txt,520,7795,1020,164.6,164.8,154.6,9,54081.0,7281,8488.3 KB/s
test_freq_0.05_per_day_tokyo.txt,279,12793,1020,213.8,231.5,133.8,11,56676.0,12793,11859.7 KB/s
test_freq_0.05_per_day_tokyo.txt,159,17380,60,275.5,276.4,5.4,12,56721.0,17380,15296.2 KB/s
test_freq_0.05_per_day_tokyo.txt,219,16424,1020,235.8,251.3,131.7,13,56699.0,16424,13084.2 KB/s
test_freq_0.05_per_day_tokyo.txt,249,14709,1020,229.0,244.3,135.4,12,56714.0,14709,12714.2 KB/s
test_freq_0.05_per_day_tokyo.txt,234,15529,1020,232.7,238.3,141.0,13,56707.0,15529,12917.3 KB/s
test_freq_0.05_per_day_tokyo.txt,241,14948,1020,229.5,230.0,142.1,13,56746.0,14948,12749.6 KB/s
test_freq_0.05_per_day_tokyo.txt,237,15284,1020,230.9,234.8,141.2,13,56741.0,15284,12825.4 KB/s
test_freq_0.05_per_day_tokyo.txt,235,15325,1020,232.3,235.5,139.8,13,56723.0,15325,12899.6 KB/s
