test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Wiki,Sync Kit,3,308,23,2,11,1,1,2010-02-10 17:32:57.890984-05
Test,Wiki,Sync Kit,2,359,24,1,12,1,1,2010-02-10 17:34:13.016537-05
Test,Wiki,Sync Kit,2,315,42,3,21,1,1,2010-02-10 17:34:14.179822-05
Test,Wiki,Sync Kit,4,301,23,2,14,1,1,2010-02-10 17:34:17.904485-05
Test,Wiki,Sync Kit,3,284,24,2,12,1,1,2010-02-10 17:34:46.63246-05
Test,Wiki,Sync Kit,3,326,23,2,13,1,1,2010-02-10 17:34:47.898709-05
Test,Wiki,Sync Kit,5,270,24,2,12,1,1,2010-02-10 17:34:53.780034-05
Test,Wiki,Sync Kit,6,324,24,2,11,1,1,2010-02-10 17:34:55.075481-05
Test,Wiki,Sync Kit,12,388,23,2,11,1,1,2010-02-10 17:35:04.770045-05
Test,Wiki,Sync Kit,16,326,22,2,11,1,1,2010-02-10 17:31:23.881227-05
Test,Wiki,Sync Kit,16,337,24,2,11,1,1,2010-02-10 17:31:25.068184-05
Test,Wiki,Sync Kit,17,281,34,2,11,1,1,2010-02-10 17:31:27.499508-05
Test,Wiki,Sync Kit,17,307,0,0,10,1,1,2010-02-10 17:31:28.765327-05
Test,Wiki,Sync Kit,17,297,0,0,11,1,1,2010-02-10 17:31:29.921929-05
Test,Wiki,Sync Kit,1,954,161,159,11,1,1,2010-02-10 17:31:41.407171-05
Test,Wiki,Sync Kit,2,290,23,1,11,1,1,2010-02-10 17:31:43.889643-05
Test,Wiki,Sync Kit,4,355,32,2,11,1,1,2010-02-10 17:31:57.708641-05
Test,Wiki,Sync Kit,1,664,40,88,20,1,1,2010-02-10 17:32:13.978295-05
Test,Wiki,Sync Kit,2,296,23,1,12,1,1,2010-02-10 17:32:15.129769-05
Test,Wiki,Sync Kit,3,284,23,2,11,1,1,2010-02-10 17:32:16.252754-05
Test,Wiki,Sync Kit,8,401,30,1,12,1,1,2010-02-10 17:32:25.202147-05
Test,Wiki,Sync Kit,12,320,80,2,19,1,1,2010-02-10 17:32:33.605576-05
Test,Wiki,Sync Kit,14,327,27,2,11,1,1,2010-02-10 17:32:40.887219-05
Test,Wiki,Sync Kit,3,357,23,2,11,1,1,2010-02-10 17:32:59.200927-05
Test,Wiki,Sync Kit,3,301,40,3,20,1,1,2010-02-10 17:33:00.342816-05
Test,Wiki,Sync Kit,9,281,0,0,10,1,1,2010-02-10 17:47:31.293349-05
Test,Wiki,Sync Kit,4,294,41,3,21,1,1,2010-02-10 17:31:53.865695-05
Test,Wiki,Sync Kit,4,296,23,2,11,1,1,2010-02-10 17:31:58.843834-05
Test,Wiki,Sync Kit,5,363,30,2,11,1,1,2010-02-10 17:32:00.206494-05
Test,Wiki,Sync Kit,6,347,23,1,11,1,1,2010-02-10 17:32:02.73277-05
Test,Wiki,Sync Kit,8,248,22,2,11,1,1,2010-02-10 17:32:08.552527-05
Test,Wiki,Sync Kit,4,388,22,2,11,1,1,2010-02-10 17:32:17.573293-05
Test,Wiki,Sync Kit,7,272,40,3,20,1,1,2010-02-10 17:32:21.180803-05
Test,Wiki,Sync Kit,8,373,24,2,11,1,1,2010-02-10 17:32:22.541609-05
Test,Wiki,Sync Kit,8,362,24,1,12,1,1,2010-02-10 17:32:23.831221-05
Test,Wiki,Sync Kit,9,308,23,1,11,1,1,2010-02-10 17:32:27.635102-05
Test,Wiki,Sync Kit,9,309,24,2,12,1,1,2010-02-10 17:32:28.807777-05
Test,Wiki,Sync Kit,9,311,24,2,11,1,1,2010-02-10 17:32:30.05147-05
Test,Wiki,Sync Kit,15,331,40,3,20,1,1,2010-02-10 17:32:43.357158-05
Test,Wiki,Sync Kit,16,378,23,1,12,1,1,2010-02-10 17:32:44.714216-05
Test,Wiki,Sync Kit,17,325,31,2,12,1,1,2010-02-10 17:32:45.890513-05
Test,Wiki,Sync Kit,16,359,0,0,10,1,1,2010-02-10 17:57:49.793241-05
Test,Wiki,Sync Kit,8,357,22,1,12,1,1,2010-02-10 17:32:09.874575-05
Test,Wiki,Sync Kit,9,281,23,2,12,1,1,2010-02-10 17:32:10.98998-05
Test,Wiki,Sync Kit,9,297,0,0,11,1,1,2010-02-10 17:32:12.249002-05
Test,Wiki,Sync Kit,9,308,31,2,11,1,1,2010-02-10 17:32:26.359442-05
Test,Wiki,Sync Kit,10,252,23,1,11,1,1,2010-02-10 17:32:31.146302-05
Test,Wiki,Sync Kit,11,322,32,2,11,1,1,2010-02-10 17:32:32.436938-05
Test,Wiki,Sync Kit,12,342,0,0,11,1,1,2010-02-10 17:32:34.900912-05
Test,Wiki,Sync Kit,12,263,23,2,11,1,1,2010-02-10 17:32:35.994934-05
Test,Wiki,Sync Kit,13,364,0,0,11,1,1,2010-02-10 17:32:37.300666-05
Test,Wiki,Sync Kit,17,242,0,0,11,1,1,2010-02-10 17:32:48.265823-05
Test,Wiki,Sync Kit,17,330,25,1,12,1,1,2010-02-10 17:32:50.705288-05
Test,Wiki,Sync Kit,1,970,171,158,13,1,1,2010-02-10 17:32:55.364424-05
Test,Wiki,Sync Kit,8,295,41,3,20,1,1,2010-02-10 17:33:12.721549-05
Test,Wiki,Sync Kit,2,338,27,1,12,1,1,2010-02-10 17:33:41.40604-05
Test,Wiki,Sync Kit,5,312,24,2,11,1,1,2010-02-10 17:33:48.507341-05
Test,Wiki,Sync Kit,5,272,25,1,13,1,1,2010-02-10 17:34:19.01662-05
Test,Wiki,Sync Kit,12,342,21,1,12,1,1,2010-02-10 17:34:30.352874-05
Test,Wiki,Sync Kit,15,323,22,2,11,1,1,2010-02-10 17:32:42.181159-05
Test,Wiki,Sync Kit,17,306,0,0,11,1,1,2010-02-10 17:32:47.176649-05
Test,Wiki,Sync Kit,17,284,24,1,12,1,1,2010-02-10 17:32:53.123107-05
Test,Wiki,Sync Kit,4,338,25,2,11,1,1,2010-02-10 17:33:01.69314-05
Test,Wiki,Sync Kit,5,354,27,2,11,1,1,2010-02-10 17:33:06.616412-05
Test,Wiki,Sync Kit,6,300,41,3,20,1,1,2010-02-10 17:33:10.232504-05
Test,Wiki,Sync Kit,9,447,23,2,12,1,1,2010-02-10 17:33:14.167269-05
Test,Wiki,Sync Kit,9,335,32,1,12,1,1,2010-02-10 17:33:15.354223-05
Test,Wiki,Sync Kit,10,336,24,2,11,1,1,2010-02-10 17:33:16.68936-05
Test,Wiki,Sync Kit,10,288,24,2,11,1,1,2010-02-10 17:33:17.811805-05
Test,Wiki,Sync Kit,13,356,22,2,11,1,1,2010-02-10 17:33:26.330137-05
Test,Wiki,Sync Kit,15,250,23,2,11,1,1,2010-02-10 17:33:29.797838-05
Test,Wiki,Sync Kit,3,311,23,2,10,1,1,2010-02-10 17:33:43.816576-05
Test,Wiki,Sync Kit,4,318,24,2,12,1,1,2010-02-10 17:33:46.296382-05
Test,Wiki,Sync Kit,5,251,23,2,11,1,1,2010-02-10 17:33:49.717464-05
Test,Wiki,Sync Kit,7,357,23,2,11,1,1,2010-02-10 17:33:53.394502-05
