test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Blog,Traditional,9,419,0,0,0,1,1,2010-02-10 11:36:34.188953-05
Test,Blog,Traditional,10,400,0,0,0,1,1,2010-02-10 11:36:35.432987-05
Test,Blog,Traditional,12,381,0,0,0,1,1,2010-02-10 11:36:37.799381-05
Test,Blog,Traditional,13,261,0,0,0,1,1,2010-02-10 11:36:38.899398-05
Test,Blog,Traditional,16,412,0,0,0,1,1,2010-02-10 11:36:42.432205-05
Test,Blog,Traditional,17,291,0,0,0,1,1,2010-02-10 11:36:43.554381-05
Test,Blog,Traditional,18,353,0,0,0,1,1,2010-02-10 11:36:44.753733-05
Test,Blog,Traditional,20,401,0,0,0,1,1,2010-02-10 11:36:47.108997-05
Test,Blog,Traditional,9,258,0,0,0,1,1,2010-02-10 11:37:07.096351-05
Test,Blog,Traditional,10,470,0,0,0,1,1,2010-02-10 11:37:08.450549-05
Test,Blog,Traditional,13,288,0,0,0,1,1,2010-02-10 11:37:11.983838-05
Test,Blog,Traditional,14,373,0,0,0,1,1,2010-02-10 11:37:13.205419-05
Test,Blog,Traditional,28,303,0,0,0,1,1,2010-02-10 11:35:46.229749-05
Test,Blog,Traditional,13,388,0,0,0,1,1,2010-02-10 11:36:01.982621-05
Test,Blog,Traditional,20,286,0,0,0,1,1,2010-02-10 11:36:10.192577-05
Test,Blog,Traditional,23,360,0,0,0,1,1,2010-02-10 11:36:13.858027-05
Test,Blog,Traditional,4,389,0,0,0,1,1,2010-02-10 11:36:28.145454-05
Test,Blog,Traditional,14,334,0,0,0,1,1,2010-02-10 11:36:40.07672-05
Test,Blog,Traditional,15,269,0,0,0,1,1,2010-02-10 11:36:41.177187-05
Test,Blog,Traditional,21,251,0,0,0,1,1,2010-02-10 11:36:48.187127-05
Test,Blog,Traditional,18,362,0,0,0,1,1,2010-02-10 11:37:17.893552-05
Test,Blog,Traditional,1,276,0,0,0,1,1,2010-02-10 11:37:19.004386-05
Test,Blog,Traditional,2,365,0,0,0,1,1,2010-02-10 11:37:20.215812-05
Test,Blog,Traditional,3,295,0,0,0,1,1,2010-02-10 11:37:21.33903-05
Test,Blog,Traditional,7,280,0,0,0,1,1,2010-02-10 11:37:26.058996-05
Test,Blog,Traditional,2,386,0,0,0,1,1,2010-02-10 11:38:10.141056-05
Test,Blog,Traditional,5,298,0,0,0,1,1,2010-02-10 11:38:13.685309-05
Test,Blog,Traditional,10,266,0,0,0,1,1,2010-02-10 11:38:19.47393-05
Test,Blog,Traditional,22,433,0,0,0,1,1,2010-02-10 11:38:33.69333-05
Test,Blog,Traditional,26,371,0,0,0,1,1,2010-02-10 11:38:38.526457-05
Test,Blog,Traditional,6,305,0,0,0,1,1,2010-02-10 11:38:46.873328-05
Test,Blog,Traditional,13,361,0,0,0,1,1,2010-02-10 11:38:55.290568-05
Test,Blog,Traditional,15,429,0,0,0,1,1,2010-02-10 11:38:57.723575-05
Test,Blog,Traditional,16,291,0,0,0,1,1,2010-02-10 11:38:58.857119-05
Test,Blog,Traditional,17,361,0,0,0,1,1,2010-02-10 11:39:00.067686-05
Test,Blog,Traditional,18,306,0,0,0,1,1,2010-02-10 11:39:01.212379-05
Test,Blog,Traditional,23,380,0,0,0,1,1,2010-02-10 11:39:07.189005-05
Test,Blog,Traditional,5,467,0,0,0,1,1,2010-02-10 11:35:52.507228-05
Test,Blog,Traditional,7,374,0,0,0,1,1,2010-02-10 11:35:54.884897-05
Test,Blog,Traditional,9,374,0,0,0,1,1,2010-02-10 11:35:57.260482-05
Test,Blog,Traditional,11,359,0,0,0,1,1,2010-02-10 11:35:59.660624-05
Test,Blog,Traditional,30,284,0,0,0,1,1,2010-02-10 11:36:22.079935-05
Test,Blog,Traditional,31,357,0,0,0,1,1,2010-02-10 11:36:23.279219-05
Test,Blog,Traditional,19,271,0,0,0,1,1,2010-02-10 11:36:45.864781-05
Test,Blog,Traditional,26,358,0,0,0,1,1,2010-02-10 11:36:54.052495-05
Test,Blog,Traditional,5,369,0,0,0,1,1,2010-02-10 11:37:02.451509-05
Test,Blog,Traditional,6,418,0,0,0,1,1,2010-02-10 11:37:03.728819-05
Test,Blog,Traditional,7,253,0,0,0,1,1,2010-02-10 11:37:04.818127-05
Test,Blog,Traditional,11,371,0,0,0,1,1,2010-02-10 11:37:09.662161-05
Test,Blog,Traditional,12,353,0,0,0,1,1,2010-02-10 11:37:10.861239-05
Test,Blog,Traditional,16,404,0,0,0,1,1,2010-02-10 11:37:15.593953-05
Test,Blog,Traditional,17,256,0,0,0,1,1,2010-02-10 11:37:16.683293-05
Test,Blog,Traditional,4,375,0,0,0,1,1,2010-02-10 11:37:22.559182-05
Test,Blog,Traditional,6,380,0,0,0,1,1,2010-02-10 11:37:24.937026-05
Test,Blog,Traditional,2,339,0,0,0,1,1,2010-02-10 11:37:42.658341-05
Test,Blog,Traditional,3,313,0,0,0,1,1,2010-02-10 11:37:43.834056-05
Test,Blog,Traditional,19,374,0,0,0,1,1,2010-02-10 11:38:02.975728-05
Test,Blog,Traditional,3,305,0,0,0,1,1,2010-02-10 11:38:11.286351-05
Test,Blog,Traditional,6,366,0,0,0,1,1,2010-02-10 11:38:14.895937-05
Test,Blog,Traditional,13,293,0,0,0,1,1,2010-02-10 11:38:22.92896-05
Test,Blog,Traditional,16,406,0,0,0,1,1,2010-02-10 11:38:26.527944-05
Test,Blog,Traditional,19,317,0,0,0,1,1,2010-02-10 11:38:30.050242-05
Test,Blog,Traditional,18,274,0,0,0,1,1,2010-02-10 11:36:07.837408-05
Test,Blog,Traditional,25,374,0,0,0,1,1,2010-02-10 11:36:16.213165-05
Test,Blog,Traditional,26,295,0,0,0,1,1,2010-02-10 11:36:17.347557-05
Test,Blog,Traditional,27,375,0,0,0,1,1,2010-02-10 11:36:18.569175-05
Test,Blog,Traditional,22,381,0,0,0,1,1,2010-02-10 11:36:49.40883-05
Test,Blog,Traditional,23,256,0,0,0,1,1,2010-02-10 11:36:50.508991-05
Test,Blog,Traditional,28,399,0,0,0,1,1,2010-02-10 11:36:56.418751-05
Test,Blog,Traditional,2,367,0,0,0,1,1,2010-02-10 11:36:58.852044-05
Test,Blog,Traditional,15,294,0,0,0,1,1,2010-02-10 11:37:14.338826-05
Test,Blog,Traditional,8,370,0,0,0,1,1,2010-02-10 11:37:27.281372-05
Test,Blog,Traditional,10,365,0,0,0,1,1,2010-02-10 11:37:29.680651-05
Test,Blog,Traditional,14,423,0,0,0,1,1,2010-02-10 11:37:34.413793-05
Test,Blog,Traditional,15,282,0,0,0,1,1,2010-02-10 11:37:35.524585-05
Test,Blog,Traditional,18,366,0,0,0,1,1,2010-02-10 11:37:39.068173-05
Test,Blog,Traditional,7,387,0,0,0,1,1,2010-02-10 11:37:48.767164-05
Test,Blog,Traditional,10,294,0,0,0,1,1,2010-02-10 11:37:52.266817-05
Test,Blog,Traditional,15,409,0,0,0,1,1,2010-02-10 11:37:58.242966-05
Test,Blog,Traditional,18,278,0,0,0,1,1,2010-02-10 11:38:01.753982-05
Test,Blog,Traditional,20,296,0,0,0,1,1,2010-02-10 11:38:04.098784-05
Test,Blog,Traditional,21,367,0,0,0,1,1,2010-02-10 11:38:05.309717-05
